---------------------------------------------------- beginning of /proc/kmsg
====================== ULOGCAT SESSION START  ======================
U 01-01 01:08:40.125 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : | id=0 reqcount=5 succeed=5 failed=0 recorded=2
U 01-01 01:08:40.125 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : PhotoSystem::frame_consumer[1]: timestamp=4119.551899 (/dev/video2) delay=573ms
U 01-01 01:08:40.125 E PLRM_sensors(palermo-631/Img_Writer1-633)    : Failed to get gps data sample before (2)
U 01-01 01:08:40.125 E PLRM_imaging(palermo-631/Img_Writer1-633)    : Failed to get back gps data
U 01-01 01:08:40.125 I PLRM_imaging(palermo-631/Img_Writer1-633)    : Body attitude datas (-7.582015;-2.397629;-105.071121)
U 01-01 01:08:40.126 N LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : Computed UUID 128A4B775EAC7A3A50ACB89F1BA647C0 (sequence id 0)
U 01-01 01:08:40.138 N LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : Wrote /data/medias/DCIM/0596/IMG_160101_010830_0000_RED.TIF
U 01-01 01:08:40.138 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : TIFF processed in 0.011840 seconds
U 01-01 01:08:40.138 I PLRM_imaging(palermo-631/Img_Writer1-633)    : Photo Record Id = /data/medias/DCIM/0596/IMG_160101_010830_0000_RED.TIF
U 01-01 01:08:40.163 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : check_capture_ended: not ready: pending=2 remain=1
U 01-01 01:08:40.163 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : | id=0 reqcount=5 succeed=5 failed=0 recorded=3
U 01-01 01:08:40.163 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : PhotoSystem::frame_consumer[1]: timestamp=4119.551899 (/dev/video1) delay=611ms
U 01-01 01:08:40.163 E PLRM_sensors(palermo-631/Img_Writer1-633)    : Failed to get gps data sample before (2)
U 01-01 01:08:40.163 E PLRM_imaging(palermo-631/Img_Writer1-633)    : Failed to get back gps data
U 01-01 01:08:40.163 I PLRM_imaging(palermo-631/Img_Writer1-633)    : Body attitude datas (-7.581974;-2.397707;-105.071129)
U 01-01 01:08:40.164 N LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : Computed UUID 128A4B775EAC7A3A50ACB89F1BA647C0 (sequence id 0)
U 01-01 01:08:40.176 N LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : Wrote /data/medias/DCIM/0596/IMG_160101_010830_0000_GRE.TIF
U 01-01 01:08:40.176 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : TIFF processed in 0.011607 seconds
U 01-01 01:08:40.176 I PLRM_imaging(palermo-631/Img_Writer1-633)    : Photo Record Id = /data/medias/DCIM/0596/IMG_160101_010830_0000_GRE.TIF
U 01-01 01:08:40.183 W libshdata   (telemetryd-140)                 : MonoCamsTemperature: Read session ended with error : No such device
U 01-01 01:08:40.183 I libshdata   (telemetryd-140)                 : Trying to close memory section "MonoCamsTemperature"
U 01-01 01:08:40.183 I libshdata   (telemetryd-140)                 : Memory section close successful
U 01-01 01:08:40.187 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : check_capture_ended: not ready: pending=1 remain=1
U 01-01 01:08:40.187 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : | id=0 reqcount=5 succeed=5 failed=0 recorded=4
U 01-01 01:08:40.442 I LIBPHOTO_JPG(palermo-631/Img_Writer2-634)    : [JPEGCreator::nv12compress] dt3=0.000001s dt4=0.342348s <avg dt3=0.000001s dt4=0.342348s>
U 01-01 01:08:40.443 I LIBPHOTO_JPG(palermo-631/Img_Writer2-634)    : [JPEGCreator] Compression:0.342568s
U 01-01 01:08:40.455 I LIBPHOTO_JPG(palermo-631/Img_Writer2-634)    : [JPEGCreator] Write:0.012266s
U 01-01 01:08:40.455 N LIBIMAG_MAIN(palermo-631/Img_Writer2-634)    : Wrote /data/medias/DCIM/0596/IMG_160101_010830_0000_RGB.JPG
U 01-01 01:08:40.455 I LIBIMAG_MAIN(palermo-631/Img_Writer2-634)    : JPEG processed in 0.360649 seconds
U 01-01 01:08:40.455 I PLRM_imaging(palermo-631/Img_Writer2-634)    : Photo Record Id = /data/medias/DCIM/0596/IMG_160101_010830_0000_RGB.JPG
U 01-01 01:08:40.460 I LIBIMAG_MAIN(palermo-631/Img_Writer2-634)    : Capture #0 completly recorded
U 01-01 01:08:40.478 I LIBIMAG_MAIN(palermo-631/Img_Writer2-634)    : Sync file-system...
U 01-01 01:08:40.563 I LIBIMAG_MAIN(palermo-631/Img_Writer2-634)    : Sync file-system done
U 01-01 01:08:40.563 I PLRM_imaging(palermo-631/Img_Writer2-634)    : onRecordSessionDone
U 01-01 01:08:40.563 I LIBIMAG_FSM (palermo-631/Img_FSM-635)        : State Changed: SingleShot_Stopped(7) -> Ready(2)
U 01-01 01:08:40.564 I tlmblackbox (telemetryd-140)                 : setEnabled 0
U 01-01 01:08:40.570 I tlmblackbox (telemetryd-140)                 : Closing file '/data/medias/DCIM/0596/sequoia_param.dat'
U 01-01 01:08:40.579 I tlmblackbox (telemetryd-140)                 : setLogDir '/data/medias/DCIM/0595'
U 01-01 01:08:40.587 I tlmblackbox (telemetryd-140)                 : setEnabled 1
U 01-01 01:08:40.587 I tlmblackbox (telemetryd-140)                 : rotate logs: '/data/medias/DCIM/0595/sequoia_param.dat.3' -> '/data/medias/DCIM/0595/sequoia_param.dat.4'
U 01-01 01:08:40.588 I tlmblackbox (telemetryd-140)                 : rotate logs: '/data/medias/DCIM/0595/sequoia_param.dat.2' -> '/data/medias/DCIM/0595/sequoia_param.dat.3'
U 01-01 01:08:40.588 I tlmblackbox (telemetryd-140)                 : rotate logs: '/data/medias/DCIM/0595/sequoia_param.dat.1' -> '/data/medias/DCIM/0595/sequoia_param.dat.2'
U 01-01 01:08:40.588 I tlmblackbox (telemetryd-140)                 : rotate logs: '/data/medias/DCIM/0595/sequoia_param.dat' -> '/data/medias/DCIM/0595/sequoia_param.dat.1'
U 01-01 01:08:40.588 I tlmblackbox (telemetryd-140)                 : Creating file '/data/medias/DCIM/0595/sequoia_param.dat'
U 01-01 01:08:40.590 W             (mtp-server-257/mtp-server-270)  : [mtp-server][W] MTP_FORMAT_UNDEFINED, /data/medias/DCIM/0595/sequoia_param.dat.1 not added...
U 01-01 01:08:40.664 I PLRM_imaging(palermo-631/Img_FSM-635)        : -------------------------------------------------------------------------------------------------------------------------------
K 01-01 00:20:18.728 I KERNEL                                       : Powering off maincam
K 01-01 00:52:32.026 I KERNEL                                       : Powering on maincam
K 01-01 00:52:32.138 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:52:32.213 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:52:32.213 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:52:32.214 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:52:32.214 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:52:34.398 I KERNEL                                       : Powering off maincam
K 01-01 00:54:16.333 I KERNEL                                       : Powering on maincam
K 01-01 00:54:16.449 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:54:16.508 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:54:16.509 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:54:16.509 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:54:16.509 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:54:18.563 I KERNEL                                       : Powering off maincam
K 01-01 00:55:27.763 I KERNEL                                       : Powering on maincam
K 01-01 00:55:27.877 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:55:27.939 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:55:27.939 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:55:27.939 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:55:27.939 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:55:30.297 I KERNEL                                       : RT Watchdog Timeout: Img_MonoCams[486]
K 01-01 00:55:33.738 I KERNEL                                       : Powering off maincam
K 01-01 00:55:35.337 W KERNEL                                       : avicam avicam.2: timeout, dropping frame...
K 01-01 00:55:35.837 W KERNEL                                       : avicam avicam.2: timeout, dropping frame...
K 01-01 00:55:37.687 W KERNEL                                       : avicam avicam.3: timeout, dropping frame...
K 01-01 00:55:38.187 W KERNEL                                       : avicam avicam.3: timeout, dropping frame...
K 01-01 00:55:40.027 W KERNEL                                       : avicam avicam.4: timeout, dropping frame...
K 01-01 00:55:40.527 W KERNEL                                       : avicam avicam.4: timeout, dropping frame...
K 01-01 00:55:42.367 W KERNEL                                       : avicam avicam.5: timeout, dropping frame...
K 01-01 00:55:42.867 W KERNEL                                       : avicam avicam.5: timeout, dropping frame...
K 01-01 00:55:48.298 I KERNEL                                       : Powering on maincam
K 01-01 00:55:48.414 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:55:48.478 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:55:48.478 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:55:48.478 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:55:48.479 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:55:50.533 I KERNEL                                       : Powering off maincam
K 01-01 00:56:59.950 I KERNEL                                       : Powering on maincam
K 01-01 00:57:00.069 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:57:00.129 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:57:00.129 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:57:00.129 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:57:00.129 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:57:02.184 I KERNEL                                       : Powering off maincam
K 01-01 00:58:11.642 I KERNEL                                       : Powering on maincam
K 01-01 00:58:11.760 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:58:11.818 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:58:11.818 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:58:11.818 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:58:11.819 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:58:14.003 I KERNEL                                       : Powering off maincam
K 01-01 00:59:21.997 I KERNEL                                       : Powering on maincam
K 01-01 00:59:22.110 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:59:22.172 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:59:22.173 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:59:22.173 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:59:22.173 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:59:24.227 I KERNEL                                       : Powering off maincam
K 01-01 01:00:32.768 I KERNEL                                       : Powering on maincam
K 01-01 01:00:32.888 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 01:00:32.956 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 01:00:32.956 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 01:00:32.956 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 01:00:32.956 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 01:00:35.011 I KERNEL                                       : Powering off maincam
K 01-01 01:01:44.415 I KERNEL                                       : Powering on maincam
K 01-01 01:01:44.529 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 01:01:44.591 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 01:01:44.591 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 01:01:44.591 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 01:01:44.591 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 01:01:46.775 I KERNEL                                       : Powering off maincam
K 01-01 01:02:59.618 I KERNEL                                       : Powering on maincam
K 01-01 01:02:59.730 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 01:02:59.799 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 01:02:59.799 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 01:02:59.799 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 01:02:59.799 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 01:03:01.984 I KERNEL                                       : Powering off maincam
K 01-01 01:04:25.112 I KERNEL                                       : Powering on maincam
K 01-01 01:04:25.236 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 01:04:25.298 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 01:04:25.298 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 01:04:25.298 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 01:04:25.298 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 01:04:27.483 I KERNEL                                       : Powering off maincam
K 01-01 01:05:42.526 I KERNEL                                       : Powering on maincam
K 01-01 01:05:42.642 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 01:05:42.708 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 01:05:42.709 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 01:05:42.709 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 01:05:42.709 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 01:05:44.763 I KERNEL                                       : Powering off maincam
K 01-01 01:06:56.425 I KERNEL                                       : Powering on maincam
K 01-01 01:06:56.539 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 01:06:56.609 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 01:06:56.609 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 01:06:56.609 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 01:06:56.609 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 01:06:58.794 I KERNEL                                       : Powering off maincam
K 01-01 01:08:09.112 I KERNEL                                       : Powering on maincam
K 01-01 01:08:09.238 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 01:08:09.299 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 01:08:09.299 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 01:08:09.299 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 01:08:09.299 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 01:08:11.757 I KERNEL                                       : RT Watchdog Timeout: Img_MonoCams[622]
K 01-01 01:08:15.198 I KERNEL                                       : Powering off maincam
K 01-01 01:08:16.797 W KERNEL                                       : avicam avicam.2: timeout, dropping frame...
K 01-01 01:08:17.297 W KERNEL                                       : avicam avicam.2: timeout, dropping frame...
K 01-01 01:08:19.137 W KERNEL                                       : avicam avicam.3: timeout, dropping frame...
K 01-01 01:08:19.637 W KERNEL                                       : avicam avicam.3: timeout, dropping frame...
K 01-01 01:08:21.477 W KERNEL                                       : avicam avicam.4: timeout, dropping frame...
K 01-01 01:08:21.977 W KERNEL                                       : avicam avicam.4: timeout, dropping frame...
K 01-01 01:08:23.817 W KERNEL                                       : avicam avicam.5: timeout, dropping frame...
K 01-01 01:08:24.317 W KERNEL                                       : avicam avicam.5: timeout, dropping frame...
K 01-01 01:08:28.817 I KERNEL                                       : Powering on maincam
K 01-01 01:08:28.930 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 01:08:28.991 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 01:08:28.991 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 01:08:28.991 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 01:08:28.991 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 01:08:31.046 I KERNEL                                       : Powering off maincam
